timestep: 0
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2799         0         0     43783         0
        91         1         1      1848         0         0     26276         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 654
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2799         0         1     43783         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 655
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2801         0         0     44047         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 656
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2801         0         1     44047         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 657
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2803         0         0     44313         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 658
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2803         0         1     44313         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 659
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2805         0         0     44581         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 660
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2805         0         1     44581         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 661
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2807         0         0     44851         0
        91         1         1      1850         0         0     26540         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 662
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2807         0         1     44851         0
        91         1         1      1852         0         0     26810         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 663
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2809         0         0     45121         0
        91         1         1      1852         0         0     26810         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 664
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2809         0         1     45121         0
        91         1         1      1854         0         0     27080         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 665
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2811         0         0     45391         0
        91         1         1      1854         0         0     27080         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 666
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2811         0         1     45391         0
        91         1         1      1856         0         0     27350         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 667
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2813         0         0     45661         0
        91         1         1      1856         0         0     27350         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 668
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2813         0         1     45661         0
        91         1         1      1858         0         0     27620         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 669
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2815         0         0     45931         0
        91         1         1      1858         0         0     27620         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 670
=======================================================================
     Cross     Speed      Prox        Ns        Nk        Nw        Ts        Tk
=======================================================================
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
         0         0         0         0         0         0         0         0
        90         0         0       161        38         0        31        47
        91         0         0        92        20         0        12        19
        89         0         0        10         3         0        10        17
        92         0         0         2         0         0         0         0
        88         0         0         0         1         0         0         0
        90         1         0         0         0         0         0         0
        90         2         0         0         0         0         0         0
        90         3         0         0         0         0         0         0
        90         0         1         0         1         0         0         0
        90         1         1      2815         0         1     45931         0
        91         1         1      1860         0         0     27890         0
        83         1         1         2         0         0         0         0
        93         1         1        22         0         0         0         0
        95         1         1         2         0         0         0         0
        90         2         1         0         0         0         0         0
        90         3         1         0         1         0         0         0
        90         0         2         0         1         0         0         0
        90         1         2         0         0         0         0         0
        90         2         2         0         1         0         0         0
        90         3         2         0         0         0         0         0
        90         0         3         0         1         0         0         0
        90         1         3         0         0         0         0         0
        90         2         3         0         0         0         0         0
        91         2         3         0         1         0         0         0
        90         3         3         0         1         0         0         3
timestep: 671
=======================================================================
